cause_bucket,prediction_id,source_context,match_status,source_movie_title,target_start_date,target_end_date,weekend_gross_prediction_usd,title_candidate_count,canonical_title_candidate_count,article_id,article_title,article_url,discovered_date,raw_forecast_text,match_method,match_notes
weekly_forecast_matched_as_release_date_not_activity_window,686,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-09-05,2014-09-07,10900000,1,1,545,Box Office Predictions: September 5-7,https://toddmthatcher.com/2014/09/02/box-office-predictions-september-5-7/,2014-09-02,"1. Guardians of the Galaxy
Predicted Gross: $10.9 million (representing a drop of 39%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,688,weekly_ranked_predictions,unmatched,If I Stay,2014-09-05,2014-09-07,5300000,1,1,545,Box Office Predictions: September 5-7,https://toddmthatcher.com/2014/09/02/box-office-predictions-september-5-7/,2014-09-02,"3. If I Stay
Predicted Gross: $5.3 million (representing a drop of 43%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,687,weekly_ranked_predictions,unmatched,Teenage Mutant Ninja Turtles,2014-09-05,2014-09-07,6600000,1,1,545,Box Office Predictions: September 5-7,https://toddmthatcher.com/2014/09/02/box-office-predictions-september-5-7/,2014-09-02,"2. Teenage Mutant Ninja Turtles
Predicted Gross: $6.6 million (representing a drop of 44%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,690,weekly_ranked_predictions,unmatched,The November Man,2014-09-05,2014-09-07,4100000,1,1,545,Box Office Predictions: September 5-7,https://toddmthatcher.com/2014/09/02/box-office-predictions-september-5-7/,2014-09-02,"5. The November Man
Predicted Gross: $4.1 million (representing a drop of 49%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,681,weekly_ranked_predictions,unmatched,"As Above, So Below",2014-08-29,2014-09-01,11800000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"4. As Above, So Below
Predicted Gross: $11.8 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,678,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-08-29,2014-09-01,21100000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"1. Guardians of the Galaxy
Predicted Gross: $21.1 million (representing an increase of 23%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,680,weekly_ranked_predictions,unmatched,If I Stay,2014-08-29,2014-09-01,17200000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"3. If I Stay
Predicted Gross: $17.2 million (representing an increase of 11%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,679,weekly_ranked_predictions,unmatched,Teenage Mutant Ninja Turtles,2014-08-29,2014-09-01,19300000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"2. Teenage Mutant Ninja Turtles
Predicted Gross: $19.3 million (representing an increase of 16%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,684,weekly_ranked_predictions,unmatched,The November Man,2014-08-29,2014-09-01,8100000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"7. The November Man
Predicted Gross: $8.1 million (Friday to Monday projection), $11 million (Wednesday to Monday projection)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,683,weekly_ranked_predictions,unmatched,When the Game Stands Tall,2014-08-29,2014-09-01,9800000,1,1,541,Box Office Predictions: August 29-September 1,https://toddmthatcher.com/2014/08/25/box-office-predictions-august-29-september-1/,2014-08-25,"6. When the Game Stands Tall
Predicted Gross: $9.8 million (representing an increase of 19%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,673,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-08-22,2014-08-24,15000000,1,1,537,Box Office Predictions: August 22-24,https://toddmthatcher.com/2014/08/18/box-office-predictions-august-22-24/,2014-08-19,"2. Guardians of the Galaxy
Predicted Gross: $15 million (representing a drop of 40%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,675,weekly_ranked_predictions,unmatched,If I Stay,2014-08-22,2014-08-24,12100000,1,1,537,Box Office Predictions: August 22-24,https://toddmthatcher.com/2014/08/18/box-office-predictions-august-22-24/,2014-08-19,"4. If I Stay
Predicted Gross: $12.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,672,weekly_ranked_predictions,unmatched,Sin City: A Dame to Kill For,2014-08-22,2014-08-24,20800000,1,1,537,Box Office Predictions: August 22-24,https://toddmthatcher.com/2014/08/18/box-office-predictions-august-22-24/,2014-08-19,"1. Sin City: A Dame to Kill For
Predicted Gross: $20.8 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,674,weekly_ranked_predictions,unmatched,Teenage Mutant Ninja Turtles,2014-08-22,2014-08-24,12700000,1,1,537,Box Office Predictions: August 22-24,https://toddmthatcher.com/2014/08/18/box-office-predictions-august-22-24/,2014-08-19,"3. Teenage Mutant Ninja Turtles
Predicted Gross: $12.7 million (representing a drop of 53%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,676,weekly_ranked_predictions,unmatched,When the Game Stands Tall,2014-08-22,2014-08-24,9000000,1,1,537,Box Office Predictions: August 22-24,https://toddmthatcher.com/2014/08/18/box-office-predictions-august-22-24/,2014-08-19,"5. When the Game Stands Tall
Predicted Gross: $9 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,665,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-08-15,2014-08-17,24100000,1,1,529,Box Office Predictions: August 15-17,https://toddmthatcher.com/2014/08/11/box-office-predictions-august-15-17/,2014-08-11,"2. Guardians of the Galaxy
Predicted Gross: $24.1 million (representing a drop of 42%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,664,weekly_ranked_predictions,unmatched,Teenage Mutant Ninja Turtles,2014-08-15,2014-08-17,25700000,1,1,529,Box Office Predictions: August 15-17,https://toddmthatcher.com/2014/08/11/box-office-predictions-august-15-17/,2014-08-11,"1. Teenage Mutant Ninja Turtles
Predicted Gross: $25.7 million (representing a drop of 60%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,666,weekly_ranked_predictions,unmatched,The Expendables 3,2014-08-15,2014-08-17,21500000,1,1,529,Box Office Predictions: August 15-17,https://toddmthatcher.com/2014/08/11/box-office-predictions-august-15-17/,2014-08-11,"3. The Expendables 3
Predicted Gross: $21.5 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,668,weekly_ranked_predictions,unmatched,The Giver,2014-08-15,2014-08-17,11000000,1,1,529,Box Office Predictions: August 15-17,https://toddmthatcher.com/2014/08/11/box-office-predictions-august-15-17/,2014-08-11,"5. The Giver
Predicted Gross: $11 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,658,weekly_ranked_predictions,unmatched,Get On Up,2014-08-08,2014-08-10,8800000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"5. Get On Up
Predicted Gross: $8.8 million (representing a drop of 34%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,654,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-08-08,2014-08-10,42900000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"1. Guardians of the Galaxy
Predicted Gross: $42.9 million (representing a drop of 54%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,656,weekly_ranked_predictions,unmatched,Into the Storm,2014-08-08,2014-08-10,13600000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"3. Into the Storm
Predicted Gross: $13.6 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,660,weekly_ranked_predictions,unmatched,Lucy,2014-08-08,2014-08-10,8100000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"7. Lucy
Predicted Gross: $8.1 million (representing a drop of 55%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,659,weekly_ranked_predictions,unmatched,Step Up: All In,2014-08-08,2014-08-10,8400000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"6. Step Up: All In
Predicted Gross: $8.4 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,655,weekly_ranked_predictions,unmatched,Teenage Mutant Ninja Turtles,2014-08-08,2014-08-10,28200000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"2. Teenage Mutant Ninja Turtles
Predicted Gross: $28.2 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,657,weekly_ranked_predictions,unmatched,The Hundred-Foot Journey,2014-08-08,2014-08-10,10700000,1,1,521,Box Office Predictions: August 8-10,https://toddmthatcher.com/2014/08/04/box-office-predictions-august-8-10/,2014-08-05,"4. The Hundred-Foot Journey
Predicted Gross: $10.7 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,648,weekly_ranked_predictions,unmatched,Dawn of the Planet of the Apes,2014-08-01,2014-08-03,8500000,1,1,509,Box Office Predictions: August 1-3,https://toddmthatcher.com/2014/07/29/box-office-predictions-august-1-3/,2014-07-29,"5. Dawn of the Planet of the Apes
Predicted Gross: $8.5 million (representing a drop of 49%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,645,weekly_ranked_predictions,unmatched,Get On Up,2014-08-01,2014-08-03,24900000,1,1,509,Box Office Predictions: August 1-3,https://toddmthatcher.com/2014/07/29/box-office-predictions-august-1-3/,2014-07-29,"2. Get On Up
Predicted Gross: $24.9 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,644,weekly_ranked_predictions,unmatched,Guardians of the Galaxy,2014-08-01,2014-08-03,74600000,1,1,509,Box Office Predictions: August 1-3,https://toddmthatcher.com/2014/07/29/box-office-predictions-august-1-3/,2014-07-29,"1. Guardians of the Galaxy
Predicted Gross: $74.6 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,647,weekly_ranked_predictions,unmatched,Hercules,2014-08-01,2014-08-03,13000000,1,1,509,Box Office Predictions: August 1-3,https://toddmthatcher.com/2014/07/29/box-office-predictions-august-1-3/,2014-07-29,"4. Hercules
Predicted Gross: $13 million (representing a drop of 57%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,646,weekly_ranked_predictions,unmatched,Lucy,2014-08-01,2014-08-03,16600000,1,1,509,Box Office Predictions: August 1-3,https://toddmthatcher.com/2014/07/29/box-office-predictions-august-1-3/,2014-07-29,"3. Lucy
Predicted Gross: $16.6 million (representing a drop of 62%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,642,weekly_ranked_predictions,unmatched,And So It Goes,2014-07-25,2014-07-27,9300000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"6. And So It Goes
Predicted Gross: $9.3 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,639,weekly_ranked_predictions,unmatched,Dawn of the Planet of the Apes,2014-07-25,2014-07-27,19400000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"3. Dawn of the Planet of the Apes
Predicted Gross: $19.4 million (representing a drop of 46%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,638,weekly_ranked_predictions,unmatched,Hercules,2014-07-25,2014-07-27,21400000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"2. Hercules
Predicted Gross: $21.4 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,637,weekly_ranked_predictions,unmatched,Lucy,2014-07-25,2014-07-27,28100000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"1. Lucy
Predicted Gross: $28.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,640,weekly_ranked_predictions,unmatched,Planes: Fire & Rescue,2014-07-25,2014-07-27,11200000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"4. Planes: Fire & Rescue
Predicted Gross: $11.2 million (representing a drop of 36%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,641,weekly_ranked_predictions,unmatched,The Purge: Anarchy,2014-07-25,2014-07-27,10300000,1,1,505,Box Office Predictions: July 25-27,https://toddmthatcher.com/2014/07/21/box-office-predictions-july-25-27/,2014-07-21,"5. The Purge: Anarchy
Predicted Gross: $10.3 million (representing a drop of 65%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,629,weekly_ranked_predictions,unmatched,Dawn of the Planet of the Apes,2014-07-18,2014-07-20,34600000,1,1,497,Box Office Predictions: July 18-20,https://toddmthatcher.com/2014/07/14/box-office-predictions-july-18-20/,2014-07-14,"1. Dawn of the Planet of the Apes
Predicted Gross: $34.6 million (representing a drop of 52%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,631,weekly_ranked_predictions,unmatched,Planes: Fire & Rescue,2014-07-18,2014-07-20,25400000,1,1,497,Box Office Predictions: July 18-20,https://toddmthatcher.com/2014/07/14/box-office-predictions-july-18-20/,2014-07-14,"3. Planes: Fire & Rescue
Predicted Gross: $25.4 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,630,weekly_ranked_predictions,unmatched,Sex Tape,2014-07-18,2014-07-20,29100000,1,1,497,Box Office Predictions: July 18-20,https://toddmthatcher.com/2014/07/14/box-office-predictions-july-18-20/,2014-07-14,"2. Sex Tape
Predicted Gross: $29.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,632,weekly_ranked_predictions,unmatched,The Purge: Anarchy,2014-07-18,2014-07-20,15500000,1,1,497,Box Office Predictions: July 18-20,https://toddmthatcher.com/2014/07/14/box-office-predictions-july-18-20/,2014-07-14,"4. The Purge: Anarchy
Predicted Gross: $15.5 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,633,weekly_ranked_predictions,unmatched,Transformers: Age of Extinction,2014-07-18,2014-07-20,7700000,1,1,497,Box Office Predictions: July 18-20,https://toddmthatcher.com/2014/07/14/box-office-predictions-july-18-20/,2014-07-14,"5. Transformers: Age of Extinction
Predicted Gross: $7.7 million (representing a drop of 53%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,624,weekly_ranked_predictions,unmatched,22 Jump Street,2014-07-11,2014-07-13,5600000,1,1,489,Box Office Predictions: July 11-13,https://toddmthatcher.com/2014/07/07/box-office-predictions-july-11-13/,2014-07-07,"5. 22 Jump Street
Predicted Gross: $5.6 million (representing a drop of 43%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,620,weekly_ranked_predictions,unmatched,Dawn of the Planet of the Apes,2014-07-11,2014-07-13,77200000,1,1,489,Box Office Predictions: July 11-13,https://toddmthatcher.com/2014/07/07/box-office-predictions-july-11-13/,2014-07-07,"1. Dawn of the Planet of the Apes
Predicted Gross: $77.2 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,623,weekly_ranked_predictions,unmatched,How to Train Your Dragon 2,2014-07-11,2014-07-13,6000000,1,1,489,Box Office Predictions: July 11-13,https://toddmthatcher.com/2014/07/07/box-office-predictions-july-11-13/,2014-07-07,"4. How to Train Your Dragon 2
Predicted Gross: $6 million (representing a drop of 43%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,622,weekly_ranked_predictions,unmatched,Tammy,2014-07-11,2014-07-13,10700000,1,1,489,Box Office Predictions: July 11-13,https://toddmthatcher.com/2014/07/07/box-office-predictions-july-11-13/,2014-07-07,"3. Tammy
Predicted Gross: $10.7 million (representing a drop of 50%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,621,weekly_ranked_predictions,unmatched,Transformers: Age of Extinction,2014-07-11,2014-07-13,16800000,1,1,489,Box Office Predictions: July 11-13,https://toddmthatcher.com/2014/07/07/box-office-predictions-july-11-13/,2014-07-07,"2. Transformers: Age of Extinction
Predicted Gross: $16.8 million (representing a drop of 54%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,616,weekly_ranked_predictions,unmatched,22 Jump Street,2014-07-04,2014-07-06,8900000,1,1,485,Box Office Predictions: July 4-6,https://toddmthatcher.com/2014/06/30/box-office-predictions-july-4-6/,2014-06-30,"4. 22 Jump Street
Predicted Gross: $8.9 million (representing a drop of 44%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,615,weekly_ranked_predictions,unmatched,Deliver Us from Evil,2014-07-04,2014-07-06,13100000,1,1,485,Box Office Predictions: July 4-6,https://toddmthatcher.com/2014/06/30/box-office-predictions-july-4-6/,2014-06-30,"3. Deliver Us from Evil
Predicted Gross: $13.1 million ($20.6 million prediction from Wednesday to Sunday)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,618,weekly_ranked_predictions,unmatched,How To Train Your Dragon 2,2014-07-04,2014-07-06,7800000,1,1,485,Box Office Predictions: July 4-6,https://toddmthatcher.com/2014/06/30/box-office-predictions-july-4-6/,2014-06-30,"6. How To Train Your Dragon 2
Predicted Gross: $7.8 million (representing a drop of 42%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,614,weekly_ranked_predictions,unmatched,Tammy,2014-07-04,2014-07-06,27300000,1,1,485,Box Office Predictions: July 4-6,https://toddmthatcher.com/2014/06/30/box-office-predictions-july-4-6/,2014-06-30,"2. Tammy
Predicted Gross: $27.3 million ($42.9 million prediction from Wednesday to Sunday)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,613,weekly_ranked_predictions,unmatched,Transformers: Age of Extinction,2014-07-04,2014-07-06,42200000,1,1,485,Box Office Predictions: July 4-6,https://toddmthatcher.com/2014/06/30/box-office-predictions-july-4-6/,2014-06-30,"1. Transformers: Age of Extinction
Predicted Gross: $42.2 million (representing a drop of 57%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,606,weekly_ranked_predictions,unmatched,22 Jump Street,2014-06-27,2014-06-29,14200000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"2. 22 Jump Street
Predicted Gross: $14.2 million (representing a drop of 48%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,608,weekly_ranked_predictions,unmatched,How to Train Your Dragon 2,2014-06-27,2014-06-29,13000000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"4. How to Train Your Dragon 2
Predicted Gross: $13 million (representing a drop of 47%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,610,weekly_ranked_predictions,unmatched,Jersey Boys,2014-06-27,2014-06-29,7800000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"6. Jersey Boys
Predicted Gross: $7.8 million (representing a drop of 41%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,609,weekly_ranked_predictions,unmatched,Maleficent,2014-06-27,2014-06-29,8200000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"5. Maleficent
Predicted Gross: $8.2 million (representing a drop of 36%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,607,weekly_ranked_predictions,unmatched,Think Like a Man Too,2014-06-27,2014-06-29,13800000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"3. Think Like a Man Too
Predicted Gross: $13.8 million (representing a drop of 53%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,605,weekly_ranked_predictions,unmatched,Transformers: Age of Extinction,2014-06-27,2014-06-29,98600000,1,1,477,Box Office Predictions: June 27-29,https://toddmthatcher.com/2014/06/23/box-office-predictions-june-27-29/,2014-06-23,"1. Transformers: Age of Extinction
Predicted Gross: $98.6 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,601,weekly_ranked_predictions,unmatched,22 Jump Street,2014-06-20,2014-06-22,27300000,1,1,473,Box Office Predictions: June 20-22,https://toddmthatcher.com/2014/06/16/box-office-predictions-june-20-22/,2014-06-16,"3. 22 Jump Street
Predicted Gross: $27.3 million (representing a drop of 52%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,600,weekly_ranked_predictions,unmatched,How To Train Your Dragon 2,2014-06-20,2014-06-22,32000000,1,1,473,Box Office Predictions: June 20-22,https://toddmthatcher.com/2014/06/16/box-office-predictions-june-20-22/,2014-06-16,"2. How To Train Your Dragon 2
Predicted Gross: $32 million (representing a drop of 35%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,602,weekly_ranked_predictions,unmatched,Jersey Boys,2014-06-20,2014-06-22,18900000,1,1,473,Box Office Predictions: June 20-22,https://toddmthatcher.com/2014/06/16/box-office-predictions-june-20-22/,2014-06-16,"4. Jersey Boys
Predicted Gross: $18.9 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,603,weekly_ranked_predictions,unmatched,Maleficent,2014-06-20,2014-06-22,10400000,1,1,473,Box Office Predictions: June 20-22,https://toddmthatcher.com/2014/06/16/box-office-predictions-june-20-22/,2014-06-16,"5. Maleficent
Predicted Gross: $10.4 million (representing a drop of 44%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,599,weekly_ranked_predictions,unmatched,Think Like a Man Too,2014-06-20,2014-06-22,38200000,1,1,473,Box Office Predictions: June 20-22,https://toddmthatcher.com/2014/06/16/box-office-predictions-june-20-22/,2014-06-16,"1. Think Like a Man Too
Predicted Gross: $38.2 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,593,weekly_ranked_predictions,unmatched,22 Jump Street,2014-06-13,2014-06-15,53100000,1,1,467,Box Office Predictions: June 13-15,https://toddmthatcher.com/2014/06/09/box-office-predictions-june-13-15/,2014-06-09,"2. 22 Jump Street
Predicted Gross: $53.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,596,weekly_ranked_predictions,unmatched,Edge of Tomorrow,2014-06-13,2014-06-15,13800000,1,1,467,Box Office Predictions: June 13-15,https://toddmthatcher.com/2014/06/09/box-office-predictions-june-13-15/,2014-06-09,"5. Edge of Tomorrow
Predicted Gross: $13.8 million (representing a drop of 52%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,592,weekly_ranked_predictions,unmatched,How to Train Your Dragon 2,2014-06-13,2014-06-15,88700000,1,1,467,Box Office Predictions: June 13-15,https://toddmthatcher.com/2014/06/09/box-office-predictions-june-13-15/,2014-06-09,"1. How to Train Your Dragon 2
Predicted Gross: $88.7 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,595,weekly_ranked_predictions,unmatched,Maleficent,2014-06-13,2014-06-15,17400000,1,1,467,Box Office Predictions: June 13-15,https://toddmthatcher.com/2014/06/09/box-office-predictions-june-13-15/,2014-06-09,"4. Maleficent
Predicted Gross: $17.4 million (representing a drop of 49%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,594,weekly_ranked_predictions,unmatched,The Fault in Our Stars,2014-06-13,2014-06-15,17900000,1,1,467,Box Office Predictions: June 13-15,https://toddmthatcher.com/2014/06/09/box-office-predictions-june-13-15/,2014-06-09,"3. The Fault in Our Stars
Predicted Gross: $17.9 million (representing a drop of 62%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,589,weekly_ranked_predictions,unmatched,A Million Ways to Die in the West,2014-06-06,2014-06-08,7100000,1,1,461,Box Office Predictions: June 6-8,https://toddmthatcher.com/2014/06/02/box-office-predictions-june-6-8/,2014-06-03,"5. A Million Ways to Die in the West
Predicted Gross: $7.1 million (representing a drop of 57%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,587,weekly_ranked_predictions,unmatched,Edge of Tomorrow,2014-06-06,2014-06-08,23700000,1,1,461,Box Office Predictions: June 6-8,https://toddmthatcher.com/2014/06/02/box-office-predictions-june-6-8/,2014-06-03,"3. Edge of Tomorrow
Predicted Gross: $23.7 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,586,weekly_ranked_predictions,unmatched,Maleficent,2014-06-06,2014-06-08,34000000,1,1,461,Box Office Predictions: June 6-8,https://toddmthatcher.com/2014/06/02/box-office-predictions-june-6-8/,2014-06-03,"2. Maleficent
Predicted Gross: $34 million (representing a drop of 51%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,585,weekly_ranked_predictions,unmatched,The Fault in Our Stars,2014-06-06,2014-06-08,43100000,1,1,461,Box Office Predictions: June 6-8,https://toddmthatcher.com/2014/06/02/box-office-predictions-june-6-8/,2014-06-03,"1. The Fault in Our Stars
Predicted Gross: $43.1 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,588,weekly_ranked_predictions,unmatched,X-Men: Days of Future Past,2014-06-06,2014-06-08,14900000,1,1,461,Box Office Predictions: June 6-8,https://toddmthatcher.com/2014/06/02/box-office-predictions-june-6-8/,2014-06-03,"4. X-Men: Days of Future Past
Predicted Gross: $14.9 million (representing a drop of 54%)",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,580,weekly_ranked_predictions,unmatched,A Million Ways to Die in the West,2014-05-30,2014-06-01,33600000,1,1,455,Box Office Predictions: May 30-June 1,https://toddmthatcher.com/2014/05/27/box-office-predictions-may-30-june-1/,2014-05-27,"3. A Million Ways to Die in the West
Predicted Gross: $33.6 million",normalized_exact,No movie title matched
weekly_forecast_matched_as_release_date_not_activity_window,582,weekly_ranked_predictions,unmatched,Blended,2014-05-30,2014-06-01,9600000,1,1,455,Box Office Predictions: May 30-June 1,https://toddmthatcher.com/2014/05/27/box-office-predictions-may-30-june-1/,2014-05-27,"5. Blended
Predicted Gross: $9.6 million (representing a drop of 32%)",normalized_exact,No movie title matched
